objectId,lc_amplitude,lc_beyond_1_std,lc_linear_fit_slope,lc_linear_fit_slope_sigma,lc_linear_fit_reduced_chi2,lc_mean,lc_median,lc_standard_deviation,lc_cusum,lc_excess_variance,lc_mean_variance,lc_kurtosis,lc_maximum_slope,lc_skew,lc_eta,lc_anderson_darling_normal,lc_chi2,lc_inter_percentile_range_10,lc_median_buffer_range_percentage_10,lc_percent_difference_magnitude_percentile_10,lc_median_absolute_deviation,lc_percent_amplitude,lc_eta_e,lc_linear_trend,lc_linear_trend_sigma,lc_linear_trend_noise,lc_stetson_K,lc_weighted_mean,lc_magnitude_percentage_ratio_40_5,lc_magnitude_percentage_ratio_20_10
ZTF18acmwkqr,0.6333503723144531,0.4,-0.040680458638509484,151770.48447358044,4.447686352584342e-14,17.805905151367188,17.8856258392334,0.5571740011137652,0.4082065789876444,-19079938825.188484,0.031291529207712526,-2.5796093442652834,2.971798604337813,-0.13472848665306106,1.233387258253604,0.21509416399215234,5.1318918011219e-14,1.2667007446289062,0.2,0.07082227683922067,0.5492744445800781,0.7174263000488281,130.782185372818,-0.04068031768066671,0.03200768329794826,0.5187040596905504,0.9127767474624688,17.805906888861735,0.3663057357449602,0.8663057357449602
ZTF18abjcxoj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaxyyjv,0.7842001914978027,0.2727272727272727,0.013631973473969187,74692.14544346982,3.373577804966678e-14,16.128338640386406,16.149099349975586,0.4514637585612002,0.2830681753691985,-23255402851.313812,0.02799195680519168,0.6583288038205222,24.67460955684281,-0.3543933338893717,2.1106469391607408,0.3536600122035193,3.369314627276805e-14,1.186065272730616,0.18181818181818182,0.07344467001080213,0.2591991424560547,0.9437990188598633,4218.643896601397,0.013631966272789382,0.01371896277784237,0.45174940987479234,0.7705906066135901,16.128337547695008,0.1270393514902059,0.5950703554985866
ZTF18abcvdid,0.8566055297851562,0.2,-0.03704493569758964,108244.74838314982,7.693744803165005e-14,17.854217529296875,17.447599411010742,0.7253878317817861,0.3419638445462445,-18976736444.667233,0.04062837425339429,3.169802427305271,37.84367980030489,1.8147056212227886,1.4988859190629147,0.529880213520344,8.698395951662377e-14,1.7132110595703125,0.6,0.09819179241868357,0.06631088256835938,1.6469001770019531,22511.494435492332,-0.037044916604503986,0.030024334952970383,0.682211223378655,0.7996000118963038,17.854220639774283,0.1383659387051667,0.6383659387051667
ZTF17aaabqqd,0.8932504653930664,0.3333333333333333,-0.003671237630845977,117928.00540733051,8.152847602839031e-14,19.19450791676839,19.050024032592773,0.6290658224803478,0.28884532158803683,-16419090791.612944,0.03277321956927032,0.9888562906728051,0.5997089073829776,0.9909102104456451,2.889533766308217,0.2447130906659354,6.541661085479652e-14,1.6761404848905386,0.0,0.08798626616023277,0.3414497375488281,1.2171764373779297,6.913502320348834,-0.003671299054582593,0.033672244619178025,0.7022741976106716,0.80056322102665,19.194508133195033,0.18258438253829176,0.6049493171947088
ZTF18aazuljr,0.845250129699707,0.42857142857142855,0.0056416437022229985,94476.7325107669,8.153963126939803e-14,17.479690551757812,17.725299835205078,0.6439252554808609,0.32783926782024075,-19798613467.29822,0.03683848141213837,-0.9418790896670899,0.5918609601554387,-0.782322870626112,2.256694013661723,0.4857211091074322,6.854399903417362e-14,1.6130599321683121,0.2857142857142857,0.09100325225328688,0.24609947204589844,1.2094993591308594,7.163083459598995,0.0056415034465843025,0.026977939220151365,0.7023202666131666,0.8509145094163556,17.479690107600927,0.08582436476060241,0.8319709860630634
ZTF18abnxbyb,0.8250503540039062,0.4666666666666667,-0.04023369535448971,98767.23384661645,4.027325119003804e-14,18.14814872741699,18.018400192260742,0.5458240338362516,0.32699331371540047,-18367013047.277554,0.030076017230983878,-1.1126581699565343,18.711975235225445,-0.020926954994322188,1.944323463159091,0.5508015578130746,4.924952887177619e-14,1.3957996368408203,0.2,0.07746523675505575,0.5004005432128906,0.8390007019042969,695.7753558894186,-0.04023366441327367,0.01982077614959688,0.49358266832622366,0.853355790172489,18.148150079971145,0.14368723109775983,0.801726835574152
ZTF18acgdrsy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aaqfhlj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18aazuljr,1.069681167602539,0.3333333333333333,-0.047007140259075986,99153.16279063004,9.44556868643548e-14,17.33855628967285,17.635449409484863,0.8538369430228125,0.3710955766212647,-20122305009.61621,0.04924498492019043,-1.2090846382602907,35.702104387795416,-0.7879048122505985,1.685785420214633,0.3603666167881495,1.205160831918563e-13,2.0709858844927567,0.3333333333333333,0.1174331221397125,0.4534006118774414,1.5685110092163086,10929.584971902617,-0.047007190600050326,0.030473437314593378,0.7559039656111188,0.8956703677857262,17.33856020963003,0.1552471881603429,0.8019020883826514
ZTF18acpdqwg,0.3866996765136719,0.42857142857142855,0.0010615157530759044,94102.17843107731,1.4046008224631221e-14,18.804215158735,18.716949462890625,0.2801628693768194,0.2464402675988995,-17107730755.920237,0.014898939786204112,-1.7884890793767996,23.225545562651696,0.046673921637003714,2.2550290840007072,0.9510509258706219,1.2975334416701969e-14,0.6560413252213948,0.0,0.03505065430251349,0.2734508514404297,0.43415069580078125,3445.7566642792017,0.0010614490671774373,0.011152591077247432,0.2914927626310725,0.9384106851767773,18.80421511661642,0.5060079577880461,0.8311056226683349
ZTF19acdihwu,0.24574947357177734,0.42857142857142855,-0.0021884826655997193,89874.37854145511,4.076160012196489e-15,19.189482961382186,19.1673002243042,0.15177943269243938,0.3217241093419088,-16427702796.966053,0.007909511319189131,-0.9966093528366917,9.481055683192512,0.276485359154726,1.8418208770700362,0.3237194973562575,3.80822039002924e-15,0.393614153057797,0.0,0.020535711782648083,0.0970001220703125,0.28729915618896484,3288.1480790517544,-0.0021885334824569194,0.005738017032310719,0.15702810257843267,0.8618965480845872,19.18948305658008,0.2212235251413414,0.7431874623008135
ZTF17aabvtfi,1.1472749710083008,0.3,0.0030687960949293373,105382.58178188108,1.1334975855242585e-13,19.123554992675782,19.18220043182373,0.7810683941881172,0.3675824191889479,-16541175949.705713,0.04084326342498883,-0.7831269138275778,57.163333362207496,-0.4877804727452367,1.678387868337407,0.35755389386482106,1.0084956371085533e-13,2.0999755859375,0.0,0.10947521862265552,0.49970054626464844,1.3221502304077148,4513.6447622363985,0.0030684046982851834,0.03547964151996366,0.8280611400053348,0.8571076396244679,19.12355485675106,0.2509640442059676,0.6916276412544323
ZTF19aaapfvr,0.13354969024658203,0.18181818181818182,-0.003247066648922793,456869.47251901974,9.13471108759631e-16,18.280404871160332,18.274499893188477,0.07073795707013747,0.29748762891855896,-18102384855.439514,0.003869605600570456,1.5880765499460665,60.23445566091936,-0.7913014322764285,1.297898306096287,0.3505933062084552,8.271752354895757e-16,0.1701392895436129,0.18181818181818182,0.009310202223757136,0.043498992919921875,0.1509990692138672,19228.708727426147,-0.0032470665209495334,0.013808281247317339,0.07433633756595384,0.765403805087345,18.280404878116947,0.11860101333404399,0.57668782322038
ZTF20abbhlrz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18acdwxpy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19acadzqq,0.6362495422363281,0.2857142857142857,-0.0154303383569978,120307.381337202,3.278410041877365e-14,17.663019725254603,17.662036895751953,0.42643999834306123,0.35404115574496864,-19389774031.61633,0.02414309698886521,0.8679687707017161,25.577357524916586,-0.8413985802106617,1.6531488462623385,0.24990281054362204,3.006175315917652e-14,1.1472591154420115,0.2857142857142857,0.06495621780282594,0.25023651123046875,0.7689361572265625,9295.891151716018,-0.01543016409273745,0.021783240969856187,0.4453308017149558,0.7648167221706336,17.66302047441283,0.10666474537890909,0.6179243441907616
ZTF18abbdwyw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aaanpdf,0.9615516662597656,0.3,-0.049675377102756456,85067.13923176055,2.9293751521703915e-14,18.646159744262697,18.775850296020508,0.6218681647270216,0.33245638411740386,-17398981471.559727,0.03335100488551625,-0.21950953587745303,27.323708636371173,-0.6937754191892513,0.9879428720151361,0.44505646041229296,6.392815527183575e-14,1.7271509170532227,0.0,0.09198789348140934,0.32394981384277344,1.1863536834716797,2903.7465686586665,-0.049675543645096236,0.014559578985891832,0.42095780968696783,0.7885466304426034,18.64616312101593,0.14086594727550433,0.6308360513713323
ZTF21acobels,0.8507499694824219,0.3125,-0.07826782102494506,135818.12886363993,1.6214849853149733e-14,19.387311935424805,19.31694984436035,0.47484220493128787,0.3733924194240782,-16094233253.038414,0.024492420945868655,0.2668943868175351,140.82636974681833,0.8129599039167665,0.5326398716282293,0.38920980245479553,3.7272948722116717e-14,1.2927893872356435,0.25,0.0669251303985281,0.30735015869140625,1.1311492919921875,5229.871704747505,-0.07826768218268791,0.01729472442418609,0.31319082147526817,0.7839154838387048,19.38731323988404,0.09230754572765722,0.5735579711408847
ZTF18acmulej,0.6081504821777344,0.2727272727272727,-0.0033622701816493116,83950.47339495615,4.3907155206454094e-14,18.38242027976296,18.618600845336914,0.48991379560545184,0.2510051715668736,-17901799507.642414,0.02665121285170449,-1.6397826146220904,33.94290232567606,-0.6772112089255254,2.673722664740127,1.3322880613391554,3.9676845073677685e-14,1.086687462543523,0.18181818181818182,0.058365688784594534,0.1829986572265625,1.0283012390136719,9877.059088775255,-0.0033624359881005384,0.0175910050952752,0.5153694439924172,0.941937780955104,18.382420493106792,0.19268364258931814,0.889642814839945
ZTF19abxvpbd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abgzkmf,0.6680994033813477,0.3157894736842105,-0.02483696513140609,79598.37910693746,3.765228836760544e-14,19.045306958650286,19.186800003051758,0.4978310436098377,0.31216531284840987,-16677353139.079702,0.02613930270017125,-0.9245909902084666,694.4780787993674,-0.8389156787978427,1.6597691607207319,1.870139964227124,4.0969483630558104e-14,1.264940270028319,0.3684210526315789,0.06592763096645214,0.3160991668701172,0.9526996612548828,292667.5908915768,-0.024837073931327565,0.015445391708466734,0.4772512083096585,0.8375882854421499,19.045307973540087,0.05009252825491775,0.9520133623896566
ZTF17aabvssn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19aagvzpb,0.5663280487060547,0.3076923076923077,-0.037542367723873885,97788.5821369293,9.059221010792144e-15,19.984203191903923,20.017900466918945,0.3528956499484797,0.3146657293104676,-15147101215.642918,0.017658730075935485,-0.6945448358676596,10.144820194937845,-0.41288885066345143,1.296354923233843,0.24127328856468344,2.058675782565011e-14,0.9978111016114326,0.07692307692307693,0.04984594179896083,0.26980018615722656,0.6497573852539062,835.5475752158687,-0.037542496346526594,0.0093074948357065,0.2340973012018256,0.8444275260155845,19.98420467744291,0.2168826344465096,0.58399814036406
ZTF18abtmtpq,0.0756998062133789,0.5555555555555556,0.0014867412091860875,73981.43776046985,4.936437506965183e-16,17.694431093004013,17.692749977111816,0.0543529086052486,0.22242112007454193,-19321033954.2362,0.0030717522546819,-1.4970371641933817,6.614477190883147,0.15746934846467184,2.3698768828022696,0.6814454743419721,4.883620464207475e-16,0.13794936729823348,0.0,0.007796943238145079,0.05674934387207031,0.08195018768310547,4086.727268290437,0.0014867453671034534,0.001643726327698177,0.05464602755166444,0.8830971126897379,17.6944310187706,0.2293445342455608,0.8925644422709653
ZTF18aaadweo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abbsokf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abadwxz,1.0351486206054688,0.2857142857142857,-0.04881539967593951,132867.2308387157,7.041698778943004e-14,18.895443507603236,18.915700912475586,0.7007633852596371,0.25339096753286783,-16942960558.12765,0.03708636873104676,-0.3942278995713666,12.367754436697707,-0.20112406307453012,1.794857235397921,0.1286815254873451,8.117793060954185e-14,1.8961176763882577,0.14285714285714285,0.10024041325043893,0.5769996643066406,1.1020984649658203,1267.4469841874086,-0.04881559676538524,0.03525788342786634,0.6526653368867043,0.8104112586668222,18.895445450749282,0.13203391507927462,0.6784861865793888
ZTF19abdshbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF19abizzmt,0.11925029754638672,0.4166666666666667,0.002311882498477605,81582.50259919597,8.349877826258889e-16,18.70246235529582,18.697500228881836,0.07094707269715932,0.29674844384546406,-17294387820.126762,0.0037934615960913743,-0.592330531076835,2.545259911975402,0.29885292165348004,1.697927754035152,0.18924491465458784,8.320834891705545e-16,0.1801213835769886,0.16666666666666666,0.009633447325688861,0.053526878356933594,0.13339996337890625,1941.0310068335707,0.0023118527507164626,0.0023574189012571787,0.07107085722938764,0.8177694471159094,18.70246221290871,0.11600764841080201,0.8063918411883556
ZTF18aaakhsv,1.4377002716064453,0.4,-0.1106862891430006,156162.86714011946,1.7517425806834484e-13,18.217336654663086,18.441299438476562,1.2468030259763616,0.40716776762969376,-18227807058.637367,0.06844046688115729,-2.117020538271798,38.31980166012272,-0.40152241450232706,0.7477201324317966,0.21083407942369572,2.56975625819078e-13,2.8754005432128906,0.2,0.15592179676956797,1.0286006927490234,1.8467998504638672,7140.310422854254,-0.11068614753823831,0.06536014852704036,1.029407556099176,0.9104538451234763,18.217341119958824,0.343815877278052,0.8438158772780521
ZTF18abebhfv,1.549788475036621,0.3333333333333333,-0.09882711318792979,111933.81873264418,3.095223806601285e-13,18.186691496107315,19.217599868774414,1.4925759586033973,0.2852371489037935,-18289248473.026016,0.0820696803991462,-2.523568341164216,39.551019804703785,-0.26153190624096473,2.0960121103807348,1.3038766808842532,3.6827260286772935e-13,3.0475863805485233,0.1111111111111111,0.15858309057107456,0.3983001708984375,2.7012767791748047,1074.388658650334,-0.09882729640636284,0.062274109477116237,1.3683512676902683,0.9901109947912987,18.186695807252693,0.7563933055694043,0.9611214407330555
ZTF18abyxwpq,0.3493003845214844,0.4,0.009644177692433578,125846.815368904,1.2834525560960771e-14,18.581713485717774,18.646299362182617,0.25905776416042964,0.3270416224866437,-17519890709.02111,0.013941543354413785,2.5519193445196553,6.021075722066208,-1.2963195741107552,2.3609951268673233,0.3029291429368149,1.109409664098712e-14,0.6986007690429688,0.4,0.03746592047427018,0.07583236694335938,0.48819923400878906,4493.836819854693,0.00964409560635857,0.01425708337269292,0.2786383226730033,0.7507023984688505,18.581712886628242,0.07624744722443676,0.5762474472244368
ZTF19aabjqjf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abmmrzp,1.5187997817993164,0.42857142857142855,-0.02596593914516281,81516.96925466286,1.7554725094294513e-13,18.309037072317942,18.387500762939453,1.0195714540809089,0.2342455728281995,-18045650891.03549,0.05568678735281135,-1.4127148434429815,44.14110710253346,-0.1600330454430406,2.125755978731494,0.5922780312644118,1.7184308885765922e-13,2.787459919038156,0.047619047619047616,0.15159536660122747,0.9157009124755859,1.7355003356933594,567.7059211507714,-0.025965666995348153,0.0341542157259662,1.0305018170328737,0.9016099012689067,18.30903798763103,0.3281879441107239,0.7206812350262615
ZTF18acawvyu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF21acqersq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF17aaboplx,0.7616500854492188,0.3125,-0.025077436823525753,81437.53360230263,2.3469263333445655e-14,18.63900589942932,18.62654685974121,0.4132163971558505,0.21740710394953305,-17412365599.04426,0.02216944398137146,-0.49860557054446675,19.183174298648023,0.1432232800531205,2.298214065030063,0.2516317691367162,2.8226228183874103e-14,1.0070214292454693,0.125,0.05406377450573039,0.2754497528076172,0.8066539764404297,1378.8397726294522,-0.025077333017864214,0.01247597355618711,0.37679165661205577,0.8362889552497204,18.639007061934837,0.23316195526584552,0.6988238545503703
ZTF19abdjusv,0.18999958038330078,0.21428571428571427,-0.014277709635585101,98376.39482269723,1.455277565615497e-15,19.247360638209752,19.300350189208984,0.1338947833904818,0.26227080017149307,-16329032075.78556,0.006956526970491457,-0.288574979869638,4.158244498020183,-1.1054194104526394,1.3391685423976643,1.3545899498601413,2.963620058638454e-15,0.33522642814500614,0.14285714285714285,0.017368929830736155,0.05084991455078125,0.30574989318847656,518.2334127440715,-0.014277730789210892,0.003752857649294095,0.09382617523833883,0.8361149776231933,19.24736115656914,0.16008605389979294,0.790898982385283
ZTF18abukmkl,0.09965038299560547,0.2727272727272727,0.0003950503702285313,86163.33066848644,6.48263863948852e-16,18.56663010337136,18.572900772094727,0.0595154857714816,0.22248870830627968,-17548360644.717888,0.0032055082392509495,-0.20783595984443348,2.85564548911818,-0.43369091365294926,2.840378057816515,0.23208205063012055,5.8553961007534915e-16,0.16329992678129202,0.09090909090909091,0.008792375988281037,0.03440093994140625,0.112701416015625,3423.464466814914,0.0003950218368249239,0.002193806939010101,0.06262213392428867,0.8133647849804285,18.5666300795762,0.1577652854081029,0.5728355614896898
ZTF21acqhrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ZTF18abtvhfz,1.0348992347717285,0.38461538461538464,0.014406796791362338,74262.2247000954,1.0738002458065598e-13,14.698007436899038,15.07349967956543,0.7838447825955484,0.2571385823710729,-28001799878.66594,0.05333000312870454,-1.3074370611539656,41.69326193116291,-0.8121715779343583,1.616186356577322,1.90533953120335,1.0156798996571827e-13,1.8222794952466757,0.46153846153846156,0.12089292692373693,0.12370014190673828,1.541299819946289,3357.1491514578734,0.014406982778950346,0.02433495411467343,0.8059595485656469,0.9068303010599301,14.698006448412823,0.01804394211297708,0.8726705538133654
ZTF18abikqqe,0.4464130401611328,0.25,0.005446988041290409,62100.3327709135,8.325134027555836e-15,17.503026604652405,17.51430034637451,0.2238446814230808,0.222849880527613,-19745842908.729687,0.012788912825144287,1.7304035372625277,587.4715760571667,0.7891782839347488,1.84325412873169,0.5303022889157436,8.28302629468557e-15,0.5063192207744578,0.375,0.02890890362510351,0.12930011749267578,0.5620260238647461,3909035.385452317,0.0054470240647031334,0.005666182486052021,0.2244128709114001,0.7236396418367973,17.50302617041187,0.055755892260303794,0.659723209795341
ZTF19aanyfkh,0.21220016479492188,0.375,-0.007831935237741837,78158.76455720137,4.13772031270353e-15,19.12411916255951,19.044499397277832,0.16556241288677273,0.13985192092458457,-16540176007.529873,0.008657256916224654,-1.6848305296456618,8.435309190355463,0.5444012959286805,2.429093662954989,1.6006645108631994,4.531281261567871e-15,0.39657478012577485,0.1875,0.020823586477807875,0.07829570770263672,0.33080005645751953,1818.1845029815606,-0.007831931354695834,0.005027567360585957,0.1582092171330125,0.94319145117252,19.124119556721915,0.12565885172362473,0.8753209327308221
ZTF18abjuwil,0.9051566123962402,0.3,-0.006152232091441466,86621.1067863601,7.932975314007668e-14,16.618928718566895,16.83049964904785,0.6557128023988411,0.29517725064952166,-21902678971.164684,0.03945578042381696,-1.4822654257592038,32.47136455542879,-0.4541671617151204,1.9859957963093287,0.5139866018319815,7.107583590219281e-14,1.6414070129394531,0.2,0.09752574475899842,0.4974508285522461,1.2521123886108398,5066.27850889608,-0.006152209959503328,0.02439737028514403,0.6927407708103425,0.9170216612854358,16.618929121902358,0.28782284323832835,0.7669948406288855
ZTF18abgtwms,0.03484916687011719,0.2222222222222222,-0.0001409266705201968,111155.65600766001,6.755968505376021e-17,17.627344767252605,17.627399444580078,0.018942536562665653,0.23612855724110351,-19468379916.368385,0.0010746108851207336,2.5331684622176036,0.03530809083893521,0.8914507533709409,2.8803672016664903,0.44620866153186883,5.931564976605229e-17,0.04993894607184757,0.2222222222222222,0.002833029694984439,0.008501052856445312,0.04020118713378906,4.210068611854875,-0.00014092582322108244,0.0009136430424661468,0.020216096961971096,0.706474029010115,17.627344773486644,0.09556126361618514,0.3812639063361868
ZTF18abslpjy,0.07960033416748047,0.4117647058823529,-0.0017054389769052996,73541.58457581184,4.788927274263431e-16,18.208435843972598,18.210100173950195,0.05402980672319393,0.23643902015008453,-18245585088.26115,0.002967295334216146,-1.3398538508634896,5.824817819922646,-0.10046117205917474,2.3115991600572467,0.41438392585089157,4.825733213770247e-16,0.14724043363185046,0.17647058823529413,0.008085646549187026,0.04759979248046875,0.08150100708007812,3988.735748681725,-0.0017054469841617998,0.0016093565140610489,0.05382335338358237,0.8638456803754327,18.208435935216393,0.20693700436844592,0.722761759406974
ZTF18acebmxo,0.10414981842041016,0.23529411764705882,0.000846252830379118,68397.58563630884,4.897101111072885e-16,19.04331454108743,19.03924560546875,0.05324570280443117,0.3281113888581844,-16680855716.027386,0.002796031262811389,0.33821713187424285,3.6800130573909784,-0.20280855210669432,1.3911519694422703,0.2666061330025409,4.686707359612398e-16,0.14944072676689757,0.23529411764705882,0.007849088659477813,0.03075408935546875,0.10854530334472656,1622.8114703464728,0.0008462355108989785,0.0015135944980866041,0.0544277458726898,0.78115102984939,19.043314488745583,0.15366131478852155,0.5046178709132921
ZTF20acdglxa,0.2569999694824219,0.4666666666666667,0.0019746076146994617,82407.38703887387,6.210598826341084e-15,19.122804387410483,19.09309959411621,0.18744092499487483,0.21054661508879433,-16542457070.443905,0.009801957976324683,-1.5715455286513254,15.878576832572792,0.29424468868889336,2.015073176145002,0.7171059069623326,5.8079957072628535e-15,0.45999908447265625,0.06666666666666667,0.02409242575859244,0.16390037536621094,0.3336009979248047,2811.193005924635,0.001974566216040791,0.006494299294731476,0.19382869593650906,0.9125981322200184,19.122804292056966,0.36733153967515986,0.8492051316073176
ZTF19adcxsdi,0.28875064849853516,0.25,-0.0252042589295785,214274.0788004058,1.052493560963282e-14,17.307794094085693,17.22833824157715,0.265225768422108,0.36411303960152985,-20193998507.344902,0.015324065388132807,0.8354406168136208,0.08256462107364244,1.2582510560246885,1.7656184337987764,0.14904995782705674,1.1628602953274753e-14,0.5775012969970703,0.0,0.033520429474932556,0.11368846893310547,0.447662353515625,1.3002691288563066,-0.025204150367172155,0.021982632583188028,0.252326316176535,0.8408824487391197,17.307794769168236,0.27023455320367656,0.8013379766337206
